"ACTIONEVENTID","BATTLE","FIELD","DESC","TARGETTYPE","PARAMETERTYPE","TARGETNAME","ATTR","VAL","P","SPREAD","DCT","ANIMATIONID","ANIMATIONMOVETYPE"
"E03779","TRUE","TRUE","魔法攻撃回避率","SELF","STATUS","M_AVO","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03780","TRUE","TRUE","魔法攻撃カット率","SELF","STATUS","M_CUT_P","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03781","TRUE","TRUE","魔法ダメージカット時の減少割合","SELF","STATUS","M_CUT_V","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03782","TRUE","TRUE","魔法クリティカル発生率","SELF","STATUS","M_CRT_P","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03783","TRUE","TRUE","魔法クリティカル発生時の追加割合","SELF","STATUS","M_CRT_V","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03784","TRUE","TRUE","装備属性","SELF","STATUS","EQIP_ATTR","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03785","TRUE","TRUE","魔術使用可否","SELF","STATUS","CAN_MAGIC","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03786","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","FLAME","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03787","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ICE","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03788","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","WATER","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03789","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","THNDER","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03790","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","AIR","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03791","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","EARTH","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03792","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","LIGHT","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03793","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","DARK","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03794","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","MYSTERY","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03795","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ALCHEMY","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03796","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","SPIRIT","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03797","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","SPACE_TIME","","-0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03798","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","FLAME","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03799","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ICE","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03800","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","WATER","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03801","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","THNDER","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03802","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","AIR","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03803","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","EARTH","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03804","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","LIGHT","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03805","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","DARK","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03806","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","MYSTERY","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03807","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ALCHEMY","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03808","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","SPIRIT","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03809","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","SPACE_TIME","","0.25","0.925","0.05","PERCENT_OF_MAX","",""
"E03810","TRUE","TRUE","体力","SELF","STATUS","HP","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03811","TRUE","TRUE","魔力","SELF","STATUS","MP","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03812","TRUE","TRUE","筋力","SELF","STATUS","STR","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03813","TRUE","TRUE","素早さ","SELF","STATUS","SPD","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03814","TRUE","TRUE","器用さ","SELF","STATUS","DEX","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03815","TRUE","TRUE","精神力","SELF","STATUS","POW","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03816","TRUE","TRUE","正気度","SELF","STATUS","SAN","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03817","TRUE","TRUE","行動力","SELF","STATUS","MOV","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03818","TRUE","TRUE","経験値","SELF","STATUS","EXP","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03819","TRUE","TRUE","攻撃力","SELF","STATUS","ATK","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03820","TRUE","TRUE","防御力","SELF","STATUS","DEF","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03821","TRUE","TRUE","物理攻撃回避率","SELF","STATUS","AVO","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03822","TRUE","TRUE","物理攻撃カット率","SELF","STATUS","CUT_P","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03823","TRUE","TRUE","物理ダメージカット時の減少割合","SELF","STATUS","CUT_V","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03824","TRUE","TRUE","物理クリティカル発生率","SELF","STATUS","CRT_P","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03825","TRUE","TRUE","物理クリティカル発生時の追加割合","SELF","STATUS","CRT_V","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03826","TRUE","TRUE","魔法攻撃力","SELF","STATUS","M_ATK","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03827","TRUE","TRUE","魔法防御力","SELF","STATUS","M_DEF","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03828","TRUE","TRUE","魔法攻撃回避率","SELF","STATUS","M_AVO","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03829","TRUE","TRUE","魔法攻撃カット率","SELF","STATUS","M_CUT_P","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03830","TRUE","TRUE","魔法ダメージカット時の減少割合","SELF","STATUS","M_CUT_V","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03831","TRUE","TRUE","魔法クリティカル発生率","SELF","STATUS","M_CRT_P","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03832","TRUE","TRUE","魔法クリティカル発生時の追加割合","SELF","STATUS","M_CRT_V","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03833","TRUE","TRUE","装備属性","SELF","STATUS","EQIP_ATTR","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03834","TRUE","TRUE","魔術使用可否","SELF","STATUS","CAN_MAGIC","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03835","TRUE","TRUE","体力","SELF","STATUS","HP","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03836","TRUE","TRUE","魔力","SELF","STATUS","MP","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03837","TRUE","TRUE","筋力","SELF","STATUS","STR","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03838","TRUE","TRUE","素早さ","SELF","STATUS","SPD","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03839","TRUE","TRUE","器用さ","SELF","STATUS","DEX","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03840","TRUE","TRUE","精神力","SELF","STATUS","POW","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03841","TRUE","TRUE","正気度","SELF","STATUS","SAN","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03842","TRUE","TRUE","行動力","SELF","STATUS","MOV","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03843","TRUE","TRUE","経験値","SELF","STATUS","EXP","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03844","TRUE","TRUE","攻撃力","SELF","STATUS","ATK","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03845","TRUE","TRUE","防御力","SELF","STATUS","DEF","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03846","TRUE","TRUE","物理攻撃回避率","SELF","STATUS","AVO","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03847","TRUE","TRUE","物理攻撃カット率","SELF","STATUS","CUT_P","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03848","TRUE","TRUE","物理ダメージカット時の減少割合","SELF","STATUS","CUT_V","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03849","TRUE","TRUE","物理クリティカル発生率","SELF","STATUS","CRT_P","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03850","TRUE","TRUE","物理クリティカル発生時の追加割合","SELF","STATUS","CRT_V","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03851","TRUE","TRUE","魔法攻撃力","SELF","STATUS","M_ATK","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03852","TRUE","TRUE","魔法防御力","SELF","STATUS","M_DEF","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03853","TRUE","TRUE","魔法攻撃回避率","SELF","STATUS","M_AVO","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03854","TRUE","TRUE","魔法攻撃カット率","SELF","STATUS","M_CUT_P","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03855","TRUE","TRUE","魔法ダメージカット時の減少割合","SELF","STATUS","M_CUT_V","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03856","TRUE","TRUE","魔法クリティカル発生率","SELF","STATUS","M_CRT_P","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03857","TRUE","TRUE","魔法クリティカル発生時の追加割合","SELF","STATUS","M_CRT_V","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03858","TRUE","TRUE","装備属性","SELF","STATUS","EQIP_ATTR","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03859","TRUE","TRUE","魔術使用可否","SELF","STATUS","CAN_MAGIC","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03860","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","FLAME","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03861","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ICE","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03862","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","WATER","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03863","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","THNDER","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03864","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","AIR","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03865","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","EARTH","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03866","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","LIGHT","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03867","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","DARK","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03868","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","MYSTERY","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03869","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ALCHEMY","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03870","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","SPIRIT","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03871","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","SPACE_TIME","","-0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03872","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","FLAME","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03873","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ICE","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03874","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","WATER","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03875","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","THNDER","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03876","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","AIR","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03877","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","EARTH","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03878","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","LIGHT","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03879","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","DARK","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03880","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","MYSTERY","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03881","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ALCHEMY","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03882","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","SPIRIT","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03883","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","SPACE_TIME","","0.05","0.925","0.05","PERCENT_OF_MAX","",""
"E03884","TRUE","TRUE","体力","SELF","STATUS","HP","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03885","TRUE","TRUE","魔力","SELF","STATUS","MP","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03886","TRUE","TRUE","筋力","SELF","STATUS","STR","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03887","TRUE","TRUE","素早さ","SELF","STATUS","SPD","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03888","TRUE","TRUE","器用さ","SELF","STATUS","DEX","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03889","TRUE","TRUE","精神力","SELF","STATUS","POW","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03890","TRUE","TRUE","正気度","SELF","STATUS","SAN","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03891","TRUE","TRUE","行動力","SELF","STATUS","MOV","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03892","TRUE","TRUE","経験値","SELF","STATUS","EXP","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03893","TRUE","TRUE","攻撃力","SELF","STATUS","ATK","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03894","TRUE","TRUE","防御力","SELF","STATUS","DEF","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03895","TRUE","TRUE","物理攻撃回避率","SELF","STATUS","AVO","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03896","TRUE","TRUE","物理攻撃カット率","SELF","STATUS","CUT_P","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03897","TRUE","TRUE","物理ダメージカット時の減少割合","SELF","STATUS","CUT_V","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03898","TRUE","TRUE","物理クリティカル発生率","SELF","STATUS","CRT_P","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03899","TRUE","TRUE","物理クリティカル発生時の追加割合","SELF","STATUS","CRT_V","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03900","TRUE","TRUE","魔法攻撃力","SELF","STATUS","M_ATK","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03901","TRUE","TRUE","魔法防御力","SELF","STATUS","M_DEF","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03902","TRUE","TRUE","魔法攻撃回避率","SELF","STATUS","M_AVO","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03903","TRUE","TRUE","魔法攻撃カット率","SELF","STATUS","M_CUT_P","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03904","TRUE","TRUE","魔法ダメージカット時の減少割合","SELF","STATUS","M_CUT_V","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03905","TRUE","TRUE","魔法クリティカル発生率","SELF","STATUS","M_CRT_P","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03906","TRUE","TRUE","魔法クリティカル発生時の追加割合","SELF","STATUS","M_CRT_V","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03907","TRUE","TRUE","装備属性","SELF","STATUS","EQIP_ATTR","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03908","TRUE","TRUE","魔術使用可否","SELF","STATUS","CAN_MAGIC","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03909","TRUE","TRUE","体力","SELF","STATUS","HP","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03910","TRUE","TRUE","魔力","SELF","STATUS","MP","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03911","TRUE","TRUE","筋力","SELF","STATUS","STR","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03912","TRUE","TRUE","素早さ","SELF","STATUS","SPD","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03913","TRUE","TRUE","器用さ","SELF","STATUS","DEX","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03914","TRUE","TRUE","精神力","SELF","STATUS","POW","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03915","TRUE","TRUE","正気度","SELF","STATUS","SAN","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03916","TRUE","TRUE","行動力","SELF","STATUS","MOV","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03917","TRUE","TRUE","経験値","SELF","STATUS","EXP","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03918","TRUE","TRUE","攻撃力","SELF","STATUS","ATK","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03919","TRUE","TRUE","防御力","SELF","STATUS","DEF","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03920","TRUE","TRUE","物理攻撃回避率","SELF","STATUS","AVO","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03921","TRUE","TRUE","物理攻撃カット率","SELF","STATUS","CUT_P","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03922","TRUE","TRUE","物理ダメージカット時の減少割合","SELF","STATUS","CUT_V","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03923","TRUE","TRUE","物理クリティカル発生率","SELF","STATUS","CRT_P","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03924","TRUE","TRUE","物理クリティカル発生時の追加割合","SELF","STATUS","CRT_V","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03925","TRUE","TRUE","魔法攻撃力","SELF","STATUS","M_ATK","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03926","TRUE","TRUE","魔法防御力","SELF","STATUS","M_DEF","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03927","TRUE","TRUE","魔法攻撃回避率","SELF","STATUS","M_AVO","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03928","TRUE","TRUE","魔法攻撃カット率","SELF","STATUS","M_CUT_P","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03929","TRUE","TRUE","魔法ダメージカット時の減少割合","SELF","STATUS","M_CUT_V","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03930","TRUE","TRUE","魔法クリティカル発生率","SELF","STATUS","M_CRT_P","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03931","TRUE","TRUE","魔法クリティカル発生時の追加割合","SELF","STATUS","M_CRT_V","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03932","TRUE","TRUE","装備属性","SELF","STATUS","EQIP_ATTR","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03933","TRUE","TRUE","魔術使用可否","SELF","STATUS","CAN_MAGIC","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03934","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","FLAME","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03935","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ICE","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03936","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","WATER","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03937","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","THNDER","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03938","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","AIR","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03939","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","EARTH","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03940","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","LIGHT","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03941","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","DARK","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03942","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","MYSTERY","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03943","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ALCHEMY","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03944","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","SPIRIT","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03945","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","SPACE_TIME","","-0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03946","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","FLAME","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03947","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ICE","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03948","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","WATER","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03949","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","THNDER","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03950","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","AIR","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03951","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","EARTH","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03952","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","LIGHT","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03953","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","DARK","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03954","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","MYSTERY","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
"E03955","TRUE","TRUE","ATTRIN変更","SELF","ATTR_IN","ALCHEMY","","0.5","0.925","0.05","PERCENT_OF_MAX","",""
