"ITEMID","VISIBLENAME","DESC","VAL","SLOTID","WEAPONTYPE","AREA","CANSALE","CURRENTUPGRADENUM","DCSCSV","WAITTIME","SOUNDID","ATTACKCOUNT","SELECTTYPE","IFF","DEFAULTTARGETTEAM","SWITCHTEAM","SELFTARGET","TARGETING"
"A4896","鋼の胸当て","頑丈に作られた鎧だ。冒険者が良く使っている。","65000","BODY",,,"TRUE","0",,,,,,,,,,
"A4897","青銅のスカート付き装甲服","頑丈に作られた鎧だ。冒険者が良く使っている。","15000","BODY",,,"TRUE","0",,,,,,,,,,
"A4898","鉄のスカート付き装甲服","頑丈に作られた鎧だ。冒険者が良く使っている。","35000","BODY",,,"TRUE","0",,,,,,,,,,
"A4899","鋼のスカート付き装甲服","頑丈に作られた鎧だ。冒険者が良く使っている。","65000","BODY",,,"TRUE","0",,,,,,,,,,
"A4900","豚皮の沓","皮で作られた沓だ。なぜか異様に安い。","980","FOOT",,,"TRUE","0",,,,,,,,,,
"A4901","冒険者のブーツ","冒険者が良く使っている頑丈な皮ブーツだ。","12500","FOOT",,,"TRUE","0",,,,,,,,,,
"A4902","行商人の木靴","行商人がつかいつぶす安い靴だ。/安いがたくさん歩ける。","3500","FOOT",,,"TRUE","0",,,,,,,,,,
"A4903","鉄のブーツ","頑丈に作られた靴だ。冒険者が良く使っている。","12500","FOOT",,,"TRUE","0",,,,,,,,,,
"A4904","青銅のブーツ","頑丈に作られた靴だ。冒険者が良く使っている。","25000","FOOT",,,"TRUE","0",,,,,,,,,,
"A4905","鋼のブーツ","頑丈に作られた靴だ。冒険者が良く使っている。","35750","FOOT",,,"TRUE","0",,,,,,,,,,
"A4906","安全靴","鋼が入った強固な靴だ。","15750","FOOT",,,"TRUE","0",,,,,,,,,,
"A4907","冬の長丈コート","寒い日にぴったりのコーデ。","15000","BODY",,,"TRUE","0",,,,,,,,,,
"A4908","さわやかワンピース","暑い日にぴったりのコーデ。","9800","BODY",,,"TRUE","0",,,,,,,,,,
"A4909","かんじきつき木靴","砂地や北の大地を歩くのに適した靴だ。","4500","FOOT",,,"TRUE","0",,,,,,,,,,
"A4910","高下駄","役者などが履く木の靴だ。","5500","FOOT",,,"TRUE","0",,,,,,,,,,
"A4911","スニーカー","近代的な靴の一種。","2000","FOOT",,,"TRUE","0",,,,,,,,,,
"A4912","スリッパ","近代的な靴の一種。","500","FOOT",,,"TRUE","0",,,,,,,,,,
"A4913","上履き","近代的な靴の一種。","500","FOOT",,,"TRUE","0",,,,,,,,,,
"A4914","スパイク付き運動靴","近代的な靴の一種。","3500","FOOT",,,"TRUE","0",,,,,,,,,,
"A4915","ゴム長靴","近代的な靴の一種。","2500","FOOT",,,"TRUE","0",,,,,,,,,,
"A4916","鎖帷子入りブーツ","頑丈に作られたブーツだ。/鎖帷子が入っていて、防御力が強化されている。","18800","FOOT",,,"TRUE","0",,,,,,,,,,
"A4917","黒革ジャケット","かっこいい人がよく着ているジャケット。","19500","BODY",,,"TRUE","0",,,,,,,,,,
"A4918","ハングレジャケット","おうやんのか？やんのか？","19500","BODY",,,"TRUE","0",,,,,,,,,,
"A4919","ねこ","「え、ワイで敵を殴るんですか？」/この狂気の発想により装備すると正気度と精神力が大きく下がる。","100000","ARM","WT0008","22","TRUE","0",,,,"1",,,,,,
"A4920","さわさわワンピース","さわさわ・・・手触りがいいね！/上位者からの不審な目線により正気度が下がる。","9800","BODY",,,"TRUE","0",,,,,,,,,,
"A4921","フォーマルな革靴","黒い革靴。","12800","FOOT",,,"TRUE","0",,,,,,,,,,
"A4922","フォーマルな服","黒い衣装。","22800","BODY",,,"TRUE","0",,,,,,,,,,
"A4923","礼服","黒い衣装。","34440","BODY",,,"TRUE","0",,,,,,,,,,
"A4924","燕尾服","黒い衣装。お祝いの席で着られる。","44440","BODY",,,"TRUE","0",,,,,,,,,,
"A4925","タキシード","黒い衣装。お祝いの席で着られる。","44440","BODY",,,"TRUE","0",,,,,,,,,,
"A4926","ジャージ上下","安い服だ。田舎のヤンキーがよく着ている。","1980","BODY",,,"TRUE","0",,,,,,,,,,
"A4927","レインコート","濡れにくい撥水素材で作られた薄い外套。","2120","BODY",,,"TRUE","0",,,,,,,,,,
"A4928","トマトピザ","おいしい焼いたやつだ！","2000",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4929","ウインナー","おいしい！体力が回復する。","600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4930","ハギス","おいしい・・・か？上位者は食べたことがないので味がわからないが、/肉を使った料理だ。少量回復する。","600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4931","タルタルステーキ","おいしい・・・か？上位者は食べたことがないので味がわからないが、/生肉を使った料理だ。少量回復するがまれに毒になる。","600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4932","ホールチーズ","体力と精神力が回復する。/一度に食べきれないので、使うとチーズ３／４が手に入る。","4000",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4933","チーズ３／４","体力と精神力が回復する。/一度に食べきれないので、使うとチーズ半切れが手に入る。","3000",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4934","錬金ロッド","錬金物質で作られた重いロッドだ。","40000","ARM","WT0013","30","TRUE","0",,,,"1",,,,,,
"A4935","フォーマルハット","フォーマルな場で着用すべきハットだ。","8500","HEAD",,,"TRUE","0",,,,,,,,,,
"A4936","敏郎の刀","誰かの刀だ。","320000","ARM","WT0005","38","TRUE","0",,,,"1",,,,,,
"A4937","侍アーマー","木や鋼で作られた豪華な鎧だ。","480000","BODY",,,"TRUE","0",,,,,,,,,,
"A4938","クソダサTシャツ","ダサい柄のTシャツだ。/そのダサさは筆舌に尽くしがたく、筆者はここに記載する力量を持ち合わせぬ。","980","BODY",,,"TRUE","0",,,,,,,,,,
"A4939","アルケミコーラTシャツ","アルケミコーラが書かれたTシャツだ。","980","BODY",,,"TRUE","0",,,,,,,,,,
"A4940","アルケミコーラクアンタムTシャツ","アルケミコーラが書かれたTシャツだ。","980","BODY",,,"TRUE","0",,,,,,,,,,
"A4941","ゴムサンダル","安い履物だ。","980","FOOT",,,"TRUE","0",,,,,,,,,,
"A4942","やどかりの殻のブーツ","やどかりの殻の謎の成分で作った靴だ。/とてつもなく強くて高価だ。","678900","FOOT",,,"TRUE","0",,,,,,,,,,
"A4943","チーズ半切れ","体力と精神力が回復する。/一度に食べきれないので、使うとチーズ一切れが手に入る。","2000",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4944","チーズ一切れ","体力と精神力が回復する。","1000",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4945","3色ロッド","三つに分かれているロッドだ。3回攻撃できる。","120000","ARM","WT0013","24","TRUE","0",,,,"3",,,,,,
"A4946","三叉の槍","漁師が使う槍だ。","36000","ARM","WT0006","55","TRUE","0",,,,"1",,,,,,
"A4947","やどかりTシャツ","やどかりが描かれているミステリアスな雰囲気のTシャツだ。","980","BODY",,,"TRUE","0",,,,,,,,,,
"A4948","おいもTシャツ","芋や豆が描かれているオーガニックな雰囲気のTシャツだ。","980","BODY",,,"TRUE","0",,,,,,,,,,
"A4949","しゃけTシャツ","しゃけが描かれている雄大な自然のTシャツだ。","980","BODY",,,"TRUE","0",,,,,,,,,,
"A4950","サラミソーセージ","しょっぱいおいしい加工肉だ。/びあとよくあう。","600",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4951","スポーツウェア","動きやす服装だ。","2980","BODY",,,"TRUE","0",,,,,,,,,,
"A4952","スクール水着","学校で指定される水着だ。/「あまり着たくはないわね・・・」","7900","BODY",,,"TRUE","0",,,,,,,,,,
"A4953","豆Tシャツ","豆が描かれた素朴な感じのTシャツだ。","980","BODY",,,"TRUE","0",,,,,,,,,,
"A4954","タバコTシャツ","不健康な柄のTシャツだ。","980","BODY",,,"TRUE","0",,,,,,,,,,
"A4955","お酒Tシャツ","不健康な柄のTシャツだ。","980","BODY",,,"TRUE","0",,,,,,,,,,
"A4956","缶詰肉","缶詰に入った肉。おいしいやつ。","500",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4957","ぶどう酒","ブドウから作った酒で、長い歴史がある。","400",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4958","魔射缶：クイックボール","封入された魔法を起動する。/使うとなくなる。/対象に衝撃ダメージ。ターン数が0に近いほどダメージが上がる。","7500",,,"160","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4959","魔射缶：力貯め","封入された魔法を起動する。/使うとなくなる。/対象に衝撃ダメージ。ターン数が大きいほどダメージが上がる。","7500",,,"160","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4960","魔射缶：絶望の大雨","封入された魔法を起動する。/使うとなくなる。/全体に神秘属性ダメージ。さらにスリップダメージを付与する。","7500",,,"500","TRUE","0","POW,M_ATK","4500","SD1032","1","IN_AREA","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4961","魔射缶：対価","封入された魔法を起動する。/使うとなくなる。/現在使用しているもの以外のセーブデータをすべて破棄する代わりに、/対象1体を確実に即死させる。ボスにも効く。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4962","魔射缶：上位者の窓","封入された魔法を起動する。/使うとなくなる。/対象に斬撃ダメージ。/ウインドウが画面上の右下にあるほどダメージが上がる。/解像度の高いディスプレイを使った方がダメージが上がる。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4963","魔射缶：散らかり放題","封入された魔法を起動する。/使うとなくなる。/対象に刺突ダメージ。/プレイヤーのデスクトップにファイル（フォルダ）があるほどダメージが上がる。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4964","魔射缶：整理整頓","封入された魔法を起動する。/使うとなくなる。/対象に刺突ダメージ。/プレイヤーのデスクトップにファイル（フォルダ）がないほどダメージが上がる。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4965","魔射缶：深夜の月","封入された魔法を起動する。/使うとなくなる。/対象に斬撃ダメージ。/現在時刻が24時に近いほどダメージが上がる。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4966","魔射缶：真昼の太陽","封入された魔法を起動する。/使うとなくなる。/対象に斬撃ダメージ。/現在時刻が12時に近いほどダメージが上がる。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4967","魔射缶：誉の日差し","封入された魔法を起動する。/使うとなくなる。/対象に斬撃ダメージ。/日中(6:00-18:00)のみ成功する。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4968","魔射缶：誉の月明り","封入された魔法を起動する。/使うとなくなる。/対象に斬撃ダメージ。/夜間(18:00-6:00)のみ成功する。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4969","魔射缶：音楽の座標","封入された魔法を起動する。/使うとなくなる。/対象に衝撃ダメージ。/現在再生中のBGMの再生位置が終わりに近いほど威力が上がる。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4970","魔射缶：奇襲","封入された魔法を起動する。/使うとなくなる。/対象に衝撃ダメージ。/現在再生中のBGMの再生位置が開始に近いほど威力が上がる。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4971","魔射缶：SE破棄","封入された魔法を起動する。/使うとなくなる。/上位者に介入し、SEをすべて破棄する。/通常何もおこならない。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4972","魔射缶：義経斬","封入された魔法を起動する。/使うとなくなる。/対象に斬撃ダメージ。/効果範囲内に対象が多いほどダメージが上がる。","7500",,,"160","TRUE","0","POW,M_ATK","4500","SD1019","1","IN_AREA","TRUE","ENEMY","TRUE","TRUE","TRUE"
"A4973","魔射缶：博打","封入された魔法を起動する。/使うとなくなる。/33%の確率で持っている金が2倍になるが、64%の確率で半分になる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4974","魔射缶：上位者の脳","封入された魔法を起動する。/使うとなくなる。/対象に神秘ダメージ。/使用しているPCのCPUの数が基礎威力になる。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4975","魔射缶：古きもの","封入された魔法を起動する。/使うとなくなる。/32bit環境動いている場合、威力1000の神秘ダメージ。/64ビット環境の場合は失敗する。/注：おそらく32bitマシンではこのゲームは動かないので/この魔法は必ず失敗するでしょう。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4976","魔射缶：牛歩","封入された魔法を起動する。/使うとなくなる。/対象に神秘ダメージ。/このターンの行動が遅いほどダメージが上がる。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4977","魔射缶：世界崩壊","封入された魔法を起動する。/使うとなくなる。/現在のセーブデータを破壊することで、敵全員を確実に即死させる。/今後セーブできなくなる。（しようとするとクラッシュする）","7500",,,"9999","TRUE","0","POW,M_ATK","4500","SD1032","1","IN_AREA","TRUE","ENEMY","TRUE","TRUE","TRUE"
